Cell,Lon,Lat,ANT_DIRECTION,ANT_BEAM_WIDTH,UARFCN,SC,RNC-ID,C-ID,LAC
U25685_LVI_CHR_STA_115_U,25.94333,48.27467,115.00,65.00,10737,217,,25685,57931
U25686_LVI_CHR_STA_200_U,25.94083,48.27533,200.00,65.00,10737,218,,25686,57931
U25687_LVI_CHR_STA_015_U,25.94333,48.27467,15.00,63.00,10762,216,,25687,57931
U25688_LVI_CHR_STA_115_U,25.94333,48.27467,115.00,65.00,10762,217,,25688,57931
U25689_LVI_CHR_STA_200_U,25.94083,48.27533,200.00,65.00,10762,218,,25689,57931
U25691_LVI_CHR_STR_110_U,25.91267,48.26836,110.00,65.00,10712,416,,25691,57932
U25692_LVI_CHR_STR_200_U,25.91214,48.26886,200.00,65.00,10712,417,,25692,57932
U25693_LVI_CHR_STR_290_U,25.91214,48.26886,290.00,65.00,10712,418,,25693,57932
U25694_LVI_CHR_STR_110_U,25.91267,48.26836,110.00,65.00,10737,416,,25694,57932
U25695_LVI_CHR_STR_200_U,25.91214,48.26886,200.00,65.00,10737,417,,25695,57932
U25696_LVI_CHR_STR_290_U,25.91214,48.26886,290.00,65.00,10737,418,,25696,57932
U25697_LVI_CHR_STR_110_U,25.91267,48.26836,110.00,65.00,10762,416,,25697,57932
U25698_LVI_CHR_STR_200_U,25.91214,48.26886,200.00,65.00,10762,417,,25698,57932
U25699_LVI_CHR_STR_290_U,25.91214,48.26886,290.00,65.00,10762,418,,25699,57932
U25701_LVI_CHR_STS_040_U,25.93659,48.27088,40.00,65.00,10712,312,,25701,57931
U25702_LVI_CHR_STS_160_U,25.93645,48.27025,160.00,65.00,10712,313,,25702,57931
U25703_LVI_CHR_STS_280_U,25.93659,48.27088,280.00,65.00,10712,314,,25703,57931
U25704_LVI_CHR_STS_040_U,25.93659,48.27088,40.00,65.00,10737,312,,25704,57931
U25705_LVI_CHR_STS_160_U,25.93645,48.27025,160.00,65.00,10737,313,,25705,57931
U25706_LVI_CHR_STS_280_U,25.93659,48.27088,280.00,65.00,10737,314,,25706,57931
U25707_LVI_CHR_STS_040_U,25.93659,48.27088,40.00,65.00,10762,312,,25707,57931
U25708_LVI_CHR_STS_160_U,25.93645,48.27025,160.00,65.00,10762,313,,25708,57931
U25709_LVI_CHR_STS_280_U,25.93659,48.27088,280.00,65.00,10762,314,,25709,57931
U25711_LVI_CHR_TKA_000_U,25.97800,48.31797,0.00,65.00,10712,203,,25711,57932
U25712_LVI_CHR_TKA_090_U,25.97800,48.31797,90.00,65.00,10712,204,,25712,57932
U25713_LVI_CHR_TKA_180_U,25.97800,48.31797,180.00,65.00,10712,205,,25713,57932
U25714_LVI_CHR_TKA_000_U,25.97800,48.31797,0.00,65.00,10737,203,,25714,57932
U25715_LVI_CHR_TKA_090_U,25.97800,48.31797,90.00,65.00,10737,204,,25715,57932
U25716_LVI_CHR_TKA_180_U,25.97800,48.31797,180.00,65.00,10737,205,,25716,57932
U25717_LVI_CHR_TKA_000_U,25.97800,48.31797,0.00,65.00,10762,203,,25717,57932
U25718_LVI_CHR_TKA_090_U,25.97800,48.31797,90.00,65.00,10762,204,,25718,57932
U25719_LVI_CHR_TKA_180_U,25.97800,48.31797,180.00,65.00,10762,205,,25719,57932
U25721_LVI_CHR_TRK_050_U,25.93169,48.27394,50.00,63.00,10712,48,,25721,57931
U25722_LVI_CHR_TRK_175_U,25.93169,48.27394,175.00,63.00,10712,49,,25722,57931
U25724_LVI_CHR_TRK_050_U,25.93169,48.27394,50.00,63.00,10737,48,,25724,57931
U25725_LVI_CHR_TRK_175_U,25.93169,48.27394,175.00,63.00,10737,49,,25725,57931
U25727_LVI_CHR_TRK_050_U,25.93169,48.27394,50.00,63.00,10762,48,,25727,57931
U25728_LVI_CHR_TRK_175_U,25.93169,48.27394,175.00,63.00,10762,49,,25728,57931
U25731_LVI_CHR_UKR_140_U,25.93994,48.28797,140.00,63.00,10712,32,,25731,57931
U25732_LVI_CHR_UKR_230_U,25.93994,48.28797,230.00,63.00,10712,33,,25732,57931
U25733_LVI_CHR_UKR_320_U,25.93994,48.28797,320.00,63.00,10712,34,,25733,57931
U25734_LVI_CHR_UKR_140_U,25.93994,48.28797,140.00,63.00,10737,32,,25734,57931
U25735_LVI_CHR_UKR_230_U,25.93994,48.28797,230.00,63.00,10737,33,,25735,57931
U25736_LVI_CHR_UKR_320_U,25.93994,48.28797,320.00,63.00,10737,34,,25736,57931
U25737_LVI_CHR_UKR_140_U,25.93994,48.28797,140.00,63.00,10762,32,,25737,57931
U25738_LVI_CHR_UKR_230_U,25.93994,48.28797,230.00,63.00,10762,33,,25738,57931
U25739_LVI_CHR_UKR_320_U,25.93994,48.28797,320.00,63.00,10762,34,,25739,57931
U25741_LVI_CHR_UNI_015_U,25.93183,48.28344,15.00,63.00,10712,0,,25741,57931
U25742_LVI_CHR_UNI_160_U,25.93183,48.28344,160.00,63.00,10712,1,,25742,57931
U25743_LVI_CHR_UNI_260_U,25.93183,48.28344,260.00,63.00,10712,2,,25743,57931
U25744_LVI_CHR_UNI_015_U,25.93183,48.28344,15.00,63.00,10737,0,,25744,57931
U25745_LVI_CHR_UNI_160_U,25.93183,48.28344,160.00,63.00,10737,1,,25745,57931
U25746_LVI_CHR_UNI_260_U,25.93183,48.28344,260.00,63.00,10737,2,,25746,57931
U25747_LVI_CHR_UNI_015_U,25.93183,48.28344,15.00,63.00,10762,0,,25747,57931
U25748_LVI_CHR_UNI_160_U,25.93183,48.28344,160.00,63.00,10762,1,,25748,57931
U25749_LVI_CHR_UNI_260_U,25.93183,48.28344,260.00,63.00,10762,2,,25749,57931
U25751_LVI_CHR_VAL_040_U,25.95661,48.34681,40.00,65.00,10712,315,,25751,57932
U25752_LVI_CHR_VAL_130_U,25.95661,48.34681,130.00,65.00,10712,316,,25752,57932
U25753_LVI_CHR_VAL_220_U,25.95661,48.34681,220.00,65.00,10712,317,,25753,57932
U25754_LVI_CHR_VAL_040_U,25.95661,48.34681,40.00,65.00,10737,315,,25754,57932
U25755_LVI_CHR_VAL_130_U,25.95661,48.34681,130.00,65.00,10737,316,,25755,57932
U25756_LVI_CHR_VAL_220_U,25.95661,48.34681,220.00,65.00,10737,317,,25756,57932
U25757_LVI_CHR_VAL_040_U,25.95661,48.34681,40.00,65.00,10762,315,,25757,57932
U25758_LVI_CHR_VAL_130_U,25.95661,48.34681,130.00,65.00,10762,316,,25758,57932
U25759_LVI_CHR_VAL_220_U,25.95661,48.34681,220.00,65.00,10762,317,,25759,57932
U25761_LVI_CHR_VAS_130_U,25.88836,48.28475,145.00,65.00,10712,459,,25761,57932
U25762_LVI_CHR_VAS_240_U,25.88836,48.28475,250.00,65.00,10712,460,,25762,57932
U25763_LVI_CHR_VAS_350_U,25.88836,48.28475,340.00,65.00,10712,461,,25763,57932
U25764_LVI_CHR_VAS_130_U,25.88836,48.28475,145.00,65.00,10737,459,,25764,57932
U25765_LVI_CHR_VAS_240_U,25.88836,48.28475,250.00,65.00,10737,460,,25765,57932
U25766_LVI_CHR_VAS_350_U,25.88836,48.28475,340.00,65.00,10737,461,,25766,57932
U25767_LVI_CHR_VAS_130_U,25.88836,48.28475,145.00,65.00,10762,459,,25767,57932
U25768_LVI_CHR_VAS_240_U,25.88836,48.28475,250.00,65.00,10762,460,,25768,57932
U25769_LVI_CHR_VAS_350_U,25.88836,48.28475,340.00,65.00,10762,461,,25769,57932
U25771_LVI_CHR_VOR_090_U,25.93889,48.25556,90.00,63.00,10712,347,,25771,57942
U25772_LVI_CHR_VOR_205_U,25.93889,48.25556,205.00,63.00,10712,348,,25772,57942
U25773_LVI_CHR_VOR_305_U,25.93889,48.25556,305.00,63.00,10712,349,,25773,57942
U25774_LVI_CHR_VOR_090_U,25.93889,48.25556,90.00,63.00,10737,347,,25774,57942
U25775_LVI_CHR_VOR_205_U,25.93889,48.25556,205.00,63.00,10737,348,,25775,57942
U25776_LVI_CHR_VOR_305_U,25.93889,48.25556,305.00,63.00,10737,349,,25776,57942
U25777_LVI_CHR_VOR_090_U,25.93889,48.25556,90.00,63.00,10762,347,,25777,57942
U25778_LVI_CHR_VOR_205_U,25.93889,48.25556,205.00,63.00,10762,348,,25778,57942
U25779_LVI_CHR_VOR_305_U,25.93889,48.25556,305.00,63.00,10762,349,,25779,57942
U25781_LVI_CHR_ZAS_270_U,25.89211,48.29797,270.00,65.00,10712,256,,25781,57932
U25784_LVI_CHR_ZAS_270_U,25.89211,48.29797,270.00,65.00,10737,256,,25784,57932
U25787_LVI_CHR_ZAS_270_U,25.89211,48.29797,270.00,65.00,10762,256,,25787,57932
U25791_LVI_CHR_ZAV_020_U,25.92006,48.31761,20.00,65.00,10712,388,,25791,57932
U25792_LVI_CHR_ZAV_140_U,25.92006,48.31761,140.00,65.00,10712,389,,25792,57932
U25793_LVI_CHR_ZAV_270_U,25.92006,48.31761,270.00,65.00,10712,390,,25793,57932
U25794_LVI_CHR_ZAV_020_U,25.92006,48.31761,20.00,65.00,10737,388,,25794,57932
U25795_LVI_CHR_ZAV_140_U,25.92006,48.31761,140.00,65.00,10737,389,,25795,57932
U25796_LVI_CHR_ZAV_270_U,25.92006,48.31761,270.00,65.00,10737,390,,25796,57932
U25797_LVI_CHR_ZAV_020_U,25.92006,48.31761,20.00,65.00,10762,388,,25797,57932
U25798_LVI_CHR_ZAV_140_U,25.92006,48.31761,140.00,65.00,10762,389,,25798,57932
U25799_LVI_CHR_ZAV_270_U,25.92006,48.31761,270.00,65.00,10762,390,,25799,57932
U25801_LVI_CHR_ZEL_130_U,25.95450,48.29133,130.00,65.00,10712,400,,25801,57941
U25802_LVI_CHR_ZEL_230_U,25.95450,48.29133,230.00,65.00,10712,401,,25802,57941
U25804_LVI_CHR_ZEL_130_U,25.95450,48.29133,130.00,65.00,10737,400,,25804,57941
U25805_LVI_CHR_ZEL_230_U,25.95450,48.29133,230.00,65.00,10737,401,,25805,57941
U25807_LVI_CHR_ZEL_130_U,25.95450,48.29133,130.00,65.00,10762,400,,25807,57941
U25808_LVI_CHR_ZEL_230_U,25.95450,48.29133,230.00,65.00,10762,401,,25808,57941
U25811_LVI_CHR_SGD_090_U,25.93725,48.29700,90.00,65.00,10712,167,,25811,57931
U25812_LVI_CHR_SGD_220_U,25.93725,48.29700,220.00,65.00,10712,319,,25812,57931
U25813_LVI_CHR_SGD_320_U,25.93725,48.29700,320.00,65.00,10712,470,,25813,57931
U25814_LVI_CHR_SGD_090_U,25.93725,48.29700,90.00,65.00,10737,167,,25814,57931
U25815_LVI_CHR_SGD_220_U,25.93725,48.29700,220.00,65.00,10737,319,,25815,57931
U25816_LVI_CHR_SGD_320_U,25.93725,48.29700,320.00,65.00,10737,470,,25816,57931
U25817_LVI_CHR_SGD_090_U,25.93725,48.29700,90.00,65.00,10762,167,,25817,57931
U25818_LVI_CHR_SGD_220_U,25.93725,48.29700,220.00,65.00,10762,319,,25818,57931
U25819_LVI_CHR_SGD_320_U,25.93725,48.29700,320.00,65.00,10762,470,,25819,57931
U25821_LVI_CHR_VIN_070_U,25.96764,48.28147,70.00,65.00,10712,182,,25821,57941
U25822_LVI_CHR_VIN_160_U,25.96764,48.28147,160.00,65.00,10712,183,,25822,57941
U25823_LVI_CHR_VIN_320_U,25.96764,48.28147,320.00,65.00,10712,7,,25823,57941
U25824_LVI_CHR_VIN_070_U,25.96764,48.28147,70.00,65.00,10737,182,,25824,57941
U25825_LVI_CHR_VIN_160_U,25.96764,48.28147,160.00,65.00,10737,183,,25825,57941
U25826_LVI_CHR_VIN_320_U,25.96764,48.28147,320.00,65.00,10737,7,,25826,57941
U25827_LVI_CHR_VIN_070_U,25.96764,48.28147,70.00,65.00,10762,182,,25827,57941
U25828_LVI_CHR_VIN_160_U,25.96764,48.28147,160.00,65.00,10762,183,,25828,57941
U25829_LVI_CHR_VIN_320_U,25.96764,48.28147,320.00,65.00,10762,7,,25829,57941
U25831_LVI_CHR_KOB_070_U,25.93672,48.29006,70.00,65.00,10712,118,,25831,57931
U25832_LVI_CHR_KOB_190_U,25.93672,48.29006,190.00,65.00,10712,303,,25832,57931
U25833_LVI_CHR_KOB_310_U,25.93672,48.29006,310.00,65.00,10712,119,,25833,57931
U25834_LVI_CHR_KOB_070_U,25.93672,48.29006,70.00,65.00,10737,118,,25834,57931
U25835_LVI_CHR_KOB_190_U,25.93672,48.29006,190.00,65.00,10737,303,,25835,57931
U25836_LVI_CHR_KOB_310_U,25.93672,48.29006,310.00,65.00,10737,119,,25836,57931
U25837_LVI_CHR_KOB_070_U,25.93672,48.29006,70.00,65.00,10762,118,,25837,57931
U25838_LVI_CHR_KOB_190_U,25.93672,48.29006,190.00,65.00,10762,303,,25838,57931
U25839_LVI_CHR_KOB_310_U,25.93672,48.29006,310.00,65.00,10762,119,,25839,57931
U25841_LVI_CHR_KLU_055_U,25.90917,48.28150,55.00,65.00,10712,487,,25841,57932
U25842_LVI_CHR_KLU_175_U,25.90917,48.28150,175.00,65.00,10712,414,,25842,57932
U25843_LVI_CHR_KLU_295_U,25.90917,48.28150,295.00,65.00,10712,415,,25843,57932
U25844_LVI_CHR_KLU_055_U,25.90917,48.28150,55.00,65.00,10737,487,,25844,57932
U25845_LVI_CHR_KLU_175_U,25.90917,48.28150,175.00,65.00,10737,414,,25845,57932
U25846_LVI_CHR_KLU_295_U,25.90917,48.28150,295.00,65.00,10737,415,,25846,57932
U25847_LVI_CHR_KLU_055_U,25.90917,48.28150,55.00,65.00,10762,487,,25847,57932
U25848_LVI_CHR_KLU_175_U,25.90917,48.28150,175.00,65.00,10762,414,,25848,57932
U25849_LVI_CHR_KLU_295_U,25.90917,48.28150,295.00,65.00,10762,415,,25849,57932
U25851_LVI_CHR_GLV_110_U,25.93725,48.28683,110.00,65.00,10712,263,,25851,57931
U25852_LVI_CHR_GLV_210_U,25.93725,48.28683,210.00,65.00,10712,262,,25852,57931
U25853_LVI_CHR_GLV_325_U,25.93725,48.28683,325.00,65.00,10712,391,,25853,57931
U25854_LVI_CHR_GLV_110_U,25.93725,48.28683,110.00,65.00,10737,263,,25854,57931
U25855_LVI_CHR_GLV_210_U,25.93725,48.28683,210.00,65.00,10737,262,,25855,57931
U25856_LVI_CHR_GLV_325_U,25.93725,48.28683,325.00,65.00,10737,391,,25856,57931
U25857_LVI_CHR_GLV_110_U,25.93725,48.28683,110.00,65.00,10762,263,,25857,57931
U25858_LVI_CHR_GLV_210_U,25.93725,48.28683,210.00,65.00,10762,262,,25858,57931
U25859_LVI_CHR_GLV_325_U,25.93725,48.28683,325.00,65.00,10762,391,,25859,57931
U25861_LVI_CHR_UNV_125_U,25.92517,48.29622,125.00,65.00,10712,207,,25861,57931
U25862_LVI_CHR_UNV_230_U,25.92517,48.29622,230.00,65.00,10712,486,,25862,57931
U25863_LVI_CHR_UNV_345_U,25.92517,48.29622,345.00,65.00,10712,471,,25863,57931
U25864_LVI_CHR_UNV_125_U,25.92517,48.29622,125.00,65.00,10737,207,,25864,57931
U25865_LVI_CHR_UNV_230_U,25.92517,48.29622,230.00,65.00,10737,486,,25865,57931
U25866_LVI_CHR_UNV_345_U,25.92517,48.29622,345.00,65.00,10737,471,,25866,57931
U25867_LVI_CHR_UNV_125_U,25.92517,48.29622,125.00,65.00,10762,207,,25867,57931
U25868_LVI_CHR_UNV_230_U,25.92517,48.29622,230.00,65.00,10762,486,,25868,57931
U25869_LVI_CHR_UNV_345_U,25.92517,48.29622,345.00,65.00,10762,471,,25869,57931
U25871_LVI_CHR_UNV_126_U,25.92368,48.29541,125.00,65.00,10712,479,,25871,57931
U25872_LVI_CHR_UNV_320_U,25.92368,48.29541,320.00,65.00,10712,478,,25872,57931
U25874_LVI_CHR_UNV_126_U,25.92368,48.29541,125.00,65.00,10737,479,,25874,57931
U25875_LVI_CHR_UNV_320_U,25.92368,48.29541,320.00,65.00,10737,478,,25875,57931
U25877_LVI_CHR_UNV_126_U,25.92368,48.29541,125.00,65.00,10762,479,,25877,57931
U25878_LVI_CHR_UNV_320_U,25.92368,48.29541,320.00,65.00,10762,478,,25878,57931
U25991_LVI_CHR_PB4_075_U,25.93028,48.29944,75.00,65.00,10712,8,,25991,57931
U25992_LVI_CHR_PB4_325_U,25.93028,48.29944,325.00,65.00,10712,9,,25992,57931
U25994_LVI_CHR_PB4_075_U,25.93028,48.29944,75.00,65.00,10737,8,,25994,57931
U25995_LVI_CHR_PB4_325_U,25.93028,48.29944,325.00,65.00,10737,9,,25995,57931
U25997_LVI_CHR_PB4_075_U,25.93028,48.29944,75.00,65.00,10762,8,,25997,57931
U25998_LVI_CHR_PB4_325_U,25.93028,48.29944,325.00,65.00,10762,9,,25998,57931
U57931_LVI_CHR_PB1_070_U,25.96572,48.29236,70.00,65.00,10712,16,,57931,57941
U57932_LVI_CHR_PB1_180_U,25.96572,48.29236,180.00,65.00,10712,17,,57932,57941
U57933_LVI_CHR_PB1_330_U,25.96572,48.29236,330.00,65.00,10712,18,,57933,57941
U57934_LVI_CHR_PB1_070_U,25.96572,48.29236,70.00,65.00,10737,16,,57934,57941
U57935_LVI_CHR_PB1_180_U,25.96572,48.29236,180.00,65.00,10737,17,,57935,57941
U57936_LVI_CHR_PB1_330_U,25.96572,48.29236,330.00,65.00,10737,18,,57936,57941
U57937_LVI_CHR_PB1_070_U,25.96572,48.29236,70.00,65.00,10762,16,,57937,57941
U57938_LVI_CHR_PB1_180_U,25.96572,48.29236,180.00,65.00,10762,17,,57938,57941
U57939_LVI_CHR_PB1_330_U,25.96572,48.29236,330.00,65.00,10762,18,,57939,57941
U57941_LVI_CHR_PB6_070_U,25.97397,48.25922,70.00,65.00,10712,194,,57941,57941
U57942_LVI_CHR_PB6_190_U,25.97397,48.25922,190.00,65.00,10712,195,,57942,57941
U57943_LVI_CHR_PB6_300_U,25.97397,48.25922,300.00,65.00,10712,196,,57943,57941
U57944_LVI_CHR_PB6_070_U,25.97397,48.25922,70.00,65.00,10737,194,,57944,57941
U57945_LVI_CHR_PB6_190_U,25.97397,48.25922,190.00,65.00,10737,195,,57945,57941
U57946_LVI_CHR_PB6_300_U,25.97397,48.25922,300.00,65.00,10737,196,,57946,57941
U57947_LVI_CHR_PB6_070_U,25.97397,48.25922,70.00,65.00,10762,194,,57947,57941
U57948_LVI_CHR_PB6_190_U,25.97397,48.25922,190.00,65.00,10762,195,,57948,57941
U57949_LVI_CHR_PB6_300_U,25.97397,48.25922,300.00,65.00,10762,196,,57949,57941
U57951_LVI_CHR_PB2_085_U,25.92730,48.25761,85.00,65.00,10712,10,,57951,57942
U57952_LVI_CHR_PB2_210_U,25.92730,48.25761,210.00,65.00,10712,11,,57952,57942
U57953_LVI_CHR_PB2_350_U,25.92730,48.25761,350.00,65.00,10712,12,,57953,57942
U57954_LVI_CHR_PB2_085_U,25.92730,48.25761,85.00,65.00,10737,10,,57954,57942
U57955_LVI_CHR_PB2_210_U,25.92730,48.25761,210.00,65.00,10737,11,,57955,57942
U57956_LVI_CHR_PB2_350_U,25.92730,48.25761,350.00,65.00,10737,12,,57956,57942
U57957_LVI_CHR_PB2_085_U,25.92730,48.25761,85.00,65.00,10762,10,,57957,57942
U57958_LVI_CHR_PB2_210_U,25.92730,48.25761,210.00,65.00,10762,11,,57958,57942
U57959_LVI_CHR_PB2_350_U,25.92730,48.25761,350.00,65.00,10762,12,,57959,57942
U57961_LVI_CHR_PB3_050_U,25.94522,48.25286,50.00,65.00,10712,27,,57961,57942
U57962_LVI_CHR_PB3_180_U,25.94522,48.25286,180.00,65.00,10712,28,,57962,57942
U57963_LVI_CHR_PB3_290_U,25.94522,48.25286,290.00,65.00,10712,29,,57963,57942
U57964_LVI_CHR_PB3_050_U,25.94522,48.25286,50.00,65.00,10737,27,,57964,57942
U57965_LVI_CHR_PB3_180_U,25.94522,48.25286,180.00,65.00,10737,28,,57965,57942
U57966_LVI_CHR_PB3_290_U,25.94522,48.25286,290.00,65.00,10737,29,,57966,57942
U57967_LVI_CHR_PB3_050_U,25.94522,48.25286,50.00,65.00,10762,27,,57967,57942
U57968_LVI_CHR_PB3_180_U,25.94522,48.25286,180.00,65.00,10762,28,,57968,57942
U57969_LVI_CHR_PB3_290_U,25.94522,48.25286,290.00,65.00,10762,29,,57969,57942
U57971_LVI_CHR_PB5_070_U,25.97892,48.28236,70.00,65.00,10712,24,,57971,57941
U57972_LVI_CHR_PB5_170_U,25.97892,48.28236,170.00,65.00,10712,25,,57972,57941
U57973_LVI_CHR_PB5_300_U,25.97892,48.28236,300.00,65.00,10712,26,,57973,57941
U57974_LVI_CHR_PB5_070_U,25.97892,48.28236,70.00,65.00,10737,24,,57974,57941
U57975_LVI_CHR_PB5_170_U,25.97892,48.28236,170.00,65.00,10737,25,,57975,57941
U57976_LVI_CHR_PB5_300_U,25.97892,48.28236,300.00,65.00,10737,26,,57976,57941
U57977_LVI_CHR_PB5_070_U,25.97892,48.28236,70.00,65.00,10762,24,,57977,57941
U57978_LVI_CHR_PB5_170_U,25.97892,48.28236,170.00,65.00,10762,25,,57978,57941
U57979_LVI_CHR_PB5_300_U,25.97892,48.28236,300.00,65.00,10762,26,,57979,57941
U57981_LVI_CHR_PB9_000_U,25.92989,48.25444,0.00,65.00,10712,19,,57981,57942
U57982_LVI_CHR_PB9_120_U,25.92989,48.25444,120.00,65.00,10712,20,,57982,57942
U57983_LVI_CHR_PB9_240_U,25.92989,48.25444,240.00,65.00,10712,21,,57983,57942
U57984_LVI_CHR_PB9_000_U,25.92989,48.25444,0.00,65.00,10737,19,,57984,57942
U57985_LVI_CHR_PB9_120_U,25.92989,48.25444,120.00,65.00,10737,20,,57985,57942
U57986_LVI_CHR_PB9_240_U,25.92989,48.25444,240.00,65.00,10737,21,,57986,57942
U57987_LVI_CHR_PB9_000_U,25.92989,48.25444,0.00,65.00,10762,19,,57987,57942
U57988_LVI_CHR_PB9_120_U,25.92989,48.25444,120.00,65.00,10762,20,,57988,57942
U57989_LVI_CHR_PB9_240_U,25.92989,48.25444,240.00,65.00,10762,21,,57989,57942
